group,kind,insertion_type,insertion,temp_c,test_number,test_name,freq_ghz,lut,lo_idac,pa_channel,corr_median,corr_mean,n,mad_multiplier
TXPA LUT244 @ 81GHz tests 53275-53282,TXPA,FE,S2,-40,53280,TXPA_81FwLu244Tx6_D095,81,244.0,,TX6,13.543559474334199,13.50926565301098,11865,5.0
TXPA LUT244 @ 81GHz tests 53275-53282,TXPA,FE,S2,-40,53281,TXPA_81FwLu244Tx7_D095,81,244.0,,TX7,13.548809474334199,13.519879312921203,11833,5.0
TXPA LUT244 @ 81GHz tests 53275-53282,TXPA,FE,S2,-40,53282,TXPA_81FwLu244Tx8_D095,81,244.0,,TX8,13.511479474334198,13.479475920035942,11842,5.0
TXPA LUT244 @ 81GHz tests 53275-53282,TXPA,FE,S3,25,53275,TXPA_81FwLu244Tx1_D095,81,244.0,,TX1,13.3904905243342,13.365098604856893,11326,5.0
TXPA LUT244 @ 81GHz tests 53275-53282,TXPA,FE,S3,25,53276,TXPA_81FwLu244Tx2_D095,81,244.0,,TX2,13.429305524334202,13.40232340753943,11319,5.0
TXPA LUT244 @ 81GHz tests 53275-53282,TXPA,FE,S3,25,53277,TXPA_81FwLu244Tx3_D095,81,244.0,,TX3,13.445965524334202,13.419187039324914,11307,5.0
TXPA LUT244 @ 81GHz tests 53275-53282,TXPA,FE,S3,25,53278,TXPA_81FwLu244Tx4_D095,81,244.0,,TX4,13.458065524334202,13.431486763937812,11302,5.0
TXPA LUT244 @ 81GHz tests 53275-53282,TXPA,FE,S3,25,53279,TXPA_81FwLu244Tx5_D095,81,244.0,,TX5,13.433780524334201,13.413201185535414,11222,5.0
TXPA LUT244 @ 81GHz tests 53275-53282,TXPA,FE,S3,25,53280,TXPA_81FwLu244Tx6_D095,81,244.0,,TX6,13.4384905243342,13.414451325644631,11294,5.0
TXPA LUT244 @ 81GHz tests 53275-53282,TXPA,FE,S3,25,53281,TXPA_81FwLu244Tx7_D095,81,244.0,,TX7,13.448245524334201,13.42716688679749,11237,5.0
TXPA LUT244 @ 81GHz tests 53275-53282,TXPA,FE,S3,25,53282,TXPA_81FwLu244Tx8_D095,81,244.0,,TX8,13.418015524334201,13.393339035283754,11279,5.0
TXPA LUT255 @ 76GHz test 55251,TXPA,FE,S1,135,55251,TXPC_76FwLu255Tx1_D095,76,255.0,,TX1,12.9549179987256,12.985664333659129,10832,5.0
TXPA LUT255 @ 76GHz test 55251,TXPA,FE,S2,-40,55251,TXPC_76FwLu255Tx1_D095,76,255.0,,TX1,14.8991113987256,14.887687570541727,11943,5.0
TXPA LUT255 @ 76GHz test 55251,TXPA,FE,S3,25,55251,TXPC_76FwLu255Tx1_D095,76,255.0,,TX1,14.564588398725599,14.545984263523053,11627,5.0
TXPA LUT255 @ 76GHz test 55252,TXPA,FE,S1,135,55252,TXPC_76FwLu255Tx2_D095,76,255.0,,TX2,12.952172398725601,12.984458748063346,10872,5.0
TXPA LUT255 @ 76GHz test 55252,TXPA,FE,S2,-40,55252,TXPC_76FwLu255Tx2_D095,76,255.0,,TX2,14.807388898725602,14.795321039073542,11956,5.0
TXPA LUT255 @ 76GHz test 55252,TXPA,FE,S3,25,55252,TXPC_76FwLu255Tx2_D095,76,255.0,,TX2,14.8150200987256,14.79626687901237,11647,5.0
TXPA LUT255 @ 76GHz test 55253,TXPA,FE,S1,135,55253,TXPC_76FwLu255Tx3_D095,76,255.0,,TX3,12.8724017787256,12.907381388129524,10804,5.0
TXPA LUT255 @ 76GHz test 55253,TXPA,FE,S2,-40,55253,TXPC_76FwLu255Tx3_D095,76,255.0,,TX3,14.918676998725601,14.907533488016098,11952,5.0
TXPA LUT255 @ 76GHz test 55253,TXPA,FE,S3,25,55253,TXPC_76FwLu255Tx3_D095,76,255.0,,TX3,14.6274045987256,14.606227390442388,11638,5.0
TXPA LUT255 @ 76GHz test 55254,TXPA,FE,S1,135,55254,TXPC_76FwLu255Tx4_D095,76,255.0,,TX4,12.803431548725602,12.841030610966264,10845,5.0
TXPA LUT255 @ 76GHz test 55254,TXPA,FE,S2,-40,55254,TXPC_76FwLu255Tx4_D095,76,255.0,,TX4,14.930270798725598,14.913245626974657,11965,5.0
TXPA LUT255 @ 76GHz test 55254,TXPA,FE,S3,25,55254,TXPC_76FwLu255Tx4_D095,76,255.0,,TX4,14.707693098725601,14.685596216589797,11649,5.0
TXPA LUT255 @ 76GHz test 55255,TXPA,FE,S1,135,55255,TXPC_76FwLu255Tx5_D095,76,255.0,,TX5,12.9670295387256,13.003263152793162,10805,5.0
TXPA LUT255 @ 76GHz test 55255,TXPA,FE,S2,-40,55255,TXPC_76FwLu255Tx5_D095,76,255.0,,TX5,15.1123814987256,15.100518393893633,11962,5.0
TXPA LUT255 @ 76GHz test 55255,TXPA,FE,S3,25,55255,TXPC_76FwLu255Tx5_D095,76,255.0,,TX5,14.830582598725599,14.811668480623483,11634,5.0
TXPA LUT255 @ 76GHz test 55256,TXPA,FE,S1,135,55256,TXPC_76FwLu255Tx6_D095,76,255.0,,TX6,12.9984419987256,13.032476061512456,10894,5.0
TXPA LUT255 @ 76GHz test 55256,TXPA,FE,S2,-40,55256,TXPC_76FwLu255Tx6_D095,76,255.0,,TX6,14.9947435987256,14.986024672034972,11963,5.0
TXPA LUT255 @ 76GHz test 55256,TXPA,FE,S3,25,55256,TXPC_76FwLu255Tx6_D095,76,255.0,,TX6,14.777537098725599,14.758126349777733,11643,5.0
TXPA LUT255 @ 76GHz test 55257,TXPA,FE,S1,135,55257,TXPC_76FwLu255Tx7_D095,76,255.0,,TX7,13.120737798725601,13.16203697979594,10819,5.0
TXPA LUT255 @ 76GHz test 55257,TXPA,FE,S2,-40,55257,TXPC_76FwLu255Tx7_D095,76,255.0,,TX7,15.0075079987256,15.001064533677463,11945,5.0
TXPA LUT255 @ 76GHz test 55257,TXPA,FE,S3,25,55257,TXPC_76FwLu255Tx7_D095,76,255.0,,TX7,14.753612398725599,14.738854651070895,11619,5.0
TXPA LUT255 @ 76GHz test 55258,TXPA,FE,S1,135,55258,TXPC_76FwLu255Tx8_D095,76,255.0,,TX8,13.183524698725602,13.225488003008932,10786,5.0
TXPA LUT255 @ 76GHz test 55258,TXPA,FE,S2,-40,55258,TXPC_76FwLu255Tx8_D095,76,255.0,,TX8,15.0771893987256,15.067140058755719,11954,5.0
TXPA LUT255 @ 76GHz test 55258,TXPA,FE,S3,25,55258,TXPC_76FwLu255Tx8_D095,76,255.0,,TX8,14.8104737987256,14.792286610446833,11637,5.0
TXPA LUT255 @ 77GHz test 54251,TXPA,FE,S1,135,54251,TXPB_77FwLu255Tx1_D095,77,255.0,,TX1,12.6431306413273,12.688551769330303,10656,5.0
TXPA LUT255 @ 77GHz test 54251,TXPA,FE,S2,-40,54251,TXPB_77FwLu255Tx1_D095,77,255.0,,TX1,14.4633941413273,14.447531652006585,11939,5.0
TXPA LUT255 @ 77GHz test 54251,TXPA,FE,S3,25,54251,TXPB_77FwLu255Tx1_D095,77,255.0,,TX1,14.473621641327298,14.4509957558344,11615,5.0
TXPA LUT255 @ 77GHz test 54252,TXPA,FE,S1,135,54252,TXPB_77FwLu255Tx2_D095,77,255.0,,TX2,12.5796873313273,12.626945206514424,10688,5.0
TXPA LUT255 @ 77GHz test 54252,TXPA,FE,S2,-40,54252,TXPB_77FwLu255Tx2_D095,77,255.0,,TX2,14.568898641327301,14.552340210627602,11948,5.0
TXPA LUT255 @ 77GHz test 54252,TXPA,FE,S3,25,54252,TXPB_77FwLu255Tx2_D095,77,255.0,,TX2,14.5301555413273,14.507757566284273,11620,5.0
TXPA LUT255 @ 77GHz test 54253,TXPA,FE,S1,135,54253,TXPB_77FwLu255Tx3_D095,77,255.0,,TX3,12.674677641327301,12.724376814740971,10622,5.0
TXPA LUT255 @ 77GHz test 54253,TXPA,FE,S2,-40,54253,TXPB_77FwLu255Tx3_D095,77,255.0,,TX3,14.6756866413273,14.661221750186787,11942,5.0
TXPA LUT255 @ 77GHz test 54253,TXPA,FE,S3,25,54253,TXPB_77FwLu255Tx3_D095,77,255.0,,TX3,14.499303241327299,14.474637028488006,11605,5.0
TXPA LUT255 @ 77GHz test 54254,TXPA,FE,S1,135,54254,TXPB_77FwLu255Tx4_D095,77,255.0,,TX4,12.5055573413273,12.559207601250353,10657,5.0
TXPA LUT255 @ 77GHz test 54254,TXPA,FE,S2,-40,54254,TXPB_77FwLu255Tx4_D095,77,255.0,,TX4,14.5667122413273,14.54552002709534,11959,5.0
TXPA LUT255 @ 77GHz test 54254,TXPA,FE,S3,25,54254,TXPB_77FwLu255Tx4_D095,77,255.0,,TX4,14.4441189413273,14.418958652931984,11616,5.0
TXPA LUT255 @ 77GHz test 54255,TXPA,FE,S1,135,54255,TXPB_77FwLu255Tx5_D095,77,255.0,,TX5,12.803444321327301,12.855249636591745,10626,5.0
TXPA LUT255 @ 77GHz test 54255,TXPA,FE,S2,-40,54255,TXPB_77FwLu255Tx5_D095,77,255.0,,TX5,14.991965041327301,14.976479962666211,11950,5.0
TXPA LUT255 @ 77GHz test 54255,TXPA,FE,S3,25,54255,TXPB_77FwLu255Tx5_D095,77,255.0,,TX5,14.782490541327299,14.760685891728128,11601,5.0
TXPA LUT255 @ 77GHz test 54256,TXPA,FE,S1,135,54256,TXPB_77FwLu255Tx6_D095,77,255.0,,TX6,12.7255322413273,12.773769023279383,10727,5.0
TXPA LUT255 @ 77GHz test 54256,TXPA,FE,S2,-40,54256,TXPB_77FwLu255Tx6_D095,77,255.0,,TX6,14.9248565413273,14.910210407302367,11953,5.0
TXPA LUT255 @ 77GHz test 54256,TXPA,FE,S3,25,54256,TXPB_77FwLu255Tx6_D095,77,255.0,,TX6,14.711556741327302,14.68941345047144,11614,5.0
TXPA LUT255 @ 77GHz test 54257,TXPA,FE,S1,135,54257,TXPB_77FwLu255Tx7_D095,77,255.0,,TX7,12.887228441327302,12.942712125488324,10632,5.0
TXPA LUT255 @ 77GHz test 54257,TXPA,FE,S2,-40,54257,TXPB_77FwLu255Tx7_D095,77,255.0,,TX7,14.7727968413273,14.762512420248214,11936,5.0
TXPA LUT255 @ 77GHz test 54257,TXPA,FE,S3,25,54257,TXPB_77FwLu255Tx7_D095,77,255.0,,TX7,14.628464641327298,14.611411500345957,11576,5.0
TXPA LUT255 @ 77GHz test 54258,TXPA,FE,S1,135,54258,TXPB_77FwLu255Tx8_D095,77,255.0,,TX8,12.9686402413273,13.024081936386123,10625,5.0
TXPA LUT255 @ 77GHz test 54258,TXPA,FE,S2,-40,54258,TXPB_77FwLu255Tx8_D095,77,255.0,,TX8,14.516161041327301,14.501491336848439,11945,5.0
TXPA LUT255 @ 77GHz test 54258,TXPA,FE,S3,25,54258,TXPB_77FwLu255Tx8_D095,77,255.0,,TX8,14.461147941327301,14.440352577534199,11600,5.0
TXPA LUT255 @ 81GHz test 53283,TXPA,FE,S1,135,53283,TXPA_81FwLu255Tx1_D095,81,255.0,,TX1,12.439477924334199,12.516979861310203,10377,5.0
TXPA LUT255 @ 81GHz test 53283,TXPA,FE,S2,-40,53283,TXPA_81FwLu255Tx1_D095,81,255.0,,TX1,14.2924688243342,14.259826520404363,11858,5.0
TXPA LUT255 @ 81GHz test 53283,TXPA,FE,S3,25,53283,TXPA_81FwLu255Tx1_D095,81,255.0,,TX1,14.183725624334201,14.157829422419649,11282,5.0
TXPA LUT255 @ 81GHz test 53284,TXPA,FE,S1,135,53284,TXPA_81FwLu255Tx2_D095,81,255.0,,TX2,12.2523957243342,12.33118948973066,10392,5.0
TXPA LUT255 @ 81GHz test 53284,TXPA,FE,S2,-40,53284,TXPA_81FwLu255Tx2_D095,81,255.0,,TX2,13.9759256243342,13.941739943072074,11853,5.0
TXPA LUT255 @ 81GHz test 53284,TXPA,FE,S3,25,53284,TXPA_81FwLu255Tx2_D095,81,255.0,,TX2,13.9084823243342,13.880953937351846,11277,5.0
TXPA LUT255 @ 81GHz test 53285,TXPA,FE,S1,135,53285,TXPA_81FwLu255Tx3_D095,81,255.0,,TX3,12.1570529243342,12.23466943083396,10385,5.0
TXPA LUT255 @ 81GHz test 53285,TXPA,FE,S2,-40,53285,TXPA_81FwLu255Tx3_D095,81,255.0,,TX3,14.0071319243342,13.973780546072229,11841,5.0
TXPA LUT255 @ 81GHz test 53285,TXPA,FE,S3,25,53285,TXPA_81FwLu255Tx3_D095,81,255.0,,TX3,13.928523024334199,13.902043663957008,11241,5.0
TXPA LUT255 @ 81GHz test 53286,TXPA,FE,S1,135,53286,TXPA_81FwLu255Tx4_D095,81,255.0,,TX4,11.711774124334198,11.790333479141891,10400,5.0
TXPA LUT255 @ 81GHz test 53286,TXPA,FE,S2,-40,53286,TXPA_81FwLu255Tx4_D095,81,255.0,,TX4,13.6079294243342,13.573237452170558,11855,5.0
TXPA LUT255 @ 81GHz test 53286,TXPA,FE,S3,25,53286,TXPA_81FwLu255Tx4_D095,81,255.0,,TX4,13.4785074243342,13.451974607007733,11266,5.0
TXPA LUT255 @ 81GHz test 53287,TXPA,FE,S1,135,53287,TXPA_81FwLu255Tx5_D095,81,255.0,,TX5,12.301715724334201,12.378667964718817,10400,5.0
TXPA LUT255 @ 81GHz test 53287,TXPA,FE,S2,-40,53287,TXPA_81FwLu255Tx5_D095,81,255.0,,TX5,14.0933927243342,14.061664378037278,11828,5.0
TXPA LUT255 @ 81GHz test 53287,TXPA,FE,S3,25,53287,TXPA_81FwLu255Tx5_D095,81,255.0,,TX5,14.0210695243342,14.001676132437463,11156,5.0
TXPA LUT255 @ 81GHz test 53288,TXPA,FE,S1,135,53288,TXPA_81FwLu255Tx6_D095,81,255.0,,TX6,12.142347124334199,12.223364853180353,10400,5.0
TXPA LUT255 @ 81GHz test 53288,TXPA,FE,S2,-40,53288,TXPA_81FwLu255Tx6_D095,81,255.0,,TX6,13.803448724334201,13.769620910066577,11845,5.0
TXPA LUT255 @ 81GHz test 53288,TXPA,FE,S3,25,53288,TXPA_81FwLu255Tx6_D095,81,255.0,,TX6,13.6472757243342,13.62339601607128,11243,5.0
TXPA LUT255 @ 81GHz test 53289,TXPA,FE,S1,135,53289,TXPA_81FwLu255Tx7_D095,81,255.0,,TX7,12.3265643243342,12.407831710577586,10395,5.0
TXPA LUT255 @ 81GHz test 53289,TXPA,FE,S2,-40,53289,TXPA_81FwLu255Tx7_D095,81,255.0,,TX7,14.1422741243342,14.112172985565255,11811,5.0
TXPA LUT255 @ 81GHz test 53289,TXPA,FE,S3,25,53289,TXPA_81FwLu255Tx7_D095,81,255.0,,TX7,13.9742567243342,13.953511591036651,11178,5.0
TXPA LUT255 @ 81GHz test 53290,TXPA,FE,S1,135,53290,TXPA_81FwLu255Tx8_D095,81,255.0,,TX8,12.372936124334199,12.453010540768338,10393,5.0
TXPA LUT255 @ 81GHz test 53290,TXPA,FE,S2,-40,53290,TXPA_81FwLu255Tx8_D095,81,255.0,,TX8,14.2331429243342,14.200325326904155,11829,5.0
TXPA LUT255 @ 81GHz test 53290,TXPA,FE,S3,25,53290,TXPA_81FwLu255Tx8_D095,81,255.0,,TX8,14.157934824334198,14.133566934335985,11218,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B1,135,55147,TXPC_76FwLu12Tx1__D095,76,12.0,,TX1,-18.412534351274402,-18.522015911204917,8635,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B1,135,55148,TXPC_76FwLu12Tx2__D095,76,12.0,,TX2,-19.062694351274402,-19.164871289789485,8620,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B1,135,55149,TXPC_76FwLu12Tx3__D095,76,12.0,,TX3,-18.751014351274403,-18.842124351274403,8646,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B1,135,55150,TXPC_76FwLu12Tx4__D095,76,12.0,,TX4,-18.717714351274402,-18.817382655198248,8614,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B1,135,55151,TXPC_76FwLu12Tx5__D095,76,12.0,,TX5,-18.864214351274406,-18.948536207853657,8618,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B1,135,55152,TXPC_76FwLu12Tx6__D095,76,12.0,,TX6,-18.573324351274405,-18.66887774595033,8640,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B1,135,55153,TXPC_76FwLu12Tx7__D095,76,12.0,,TX7,-18.866224351274404,-18.97159905777092,8620,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B1,135,55154,TXPC_76FwLu12Tx8__D095,76,12.0,,TX8,-18.539254351274405,-18.64293278910155,8597,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B2,25,55147,TXPC_76FwLu12Tx1__D095,76,12.0,,TX1,-18.1025957012744,-18.190538127744986,7072,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B2,25,55148,TXPC_76FwLu12Tx2__D095,76,12.0,,TX2,-18.6773857012744,-18.725704170228187,7054,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B2,25,55149,TXPC_76FwLu12Tx3__D095,76,12.0,,TX3,-18.1877757012744,-18.24772853162273,7091,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B2,25,55150,TXPC_76FwLu12Tx4__D095,76,12.0,,TX4,-18.2910957012744,-18.346188551338113,7063,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B2,25,55151,TXPC_76FwLu12Tx5__D095,76,12.0,,TX5,-18.3718357012744,-18.427376446993943,7067,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B2,25,55152,TXPC_76FwLu12Tx6__D095,76,12.0,,TX6,-18.2910957012744,-18.33619138599229,7054,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B2,25,55153,TXPC_76FwLu12Tx7__D095,76,12.0,,TX7,-18.5121057012744,-18.543830826504344,7067,5.0
TXPA LUT12 @ 76GHz tests 55147-55154,TXPA,BE,B2,25,55154,TXPC_76FwLu12Tx8__D095,76,12.0,,TX8,-18.055795701274402,-18.127199808088395,7059,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B1,135,54147,TXPB_77FwLu12Tx1__D095,77,12.0,,TX1,-19.188917758672698,-19.282105095629223,8648,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B1,135,54148,TXPB_77FwLu12Tx2__D095,77,12.0,,TX2,-18.7045577586727,-18.79898239386583,8621,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B1,135,54149,TXPB_77FwLu12Tx3__D095,77,12.0,,TX3,-18.2125377586727,-18.29643359190966,8647,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B1,135,54150,TXPB_77FwLu12Tx4__D095,77,12.0,,TX4,-18.777697758672698,-18.855068014311797,8645,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B1,135,54151,TXPB_77FwLu12Tx5__D095,77,12.0,,TX5,-18.3410277586727,-18.410951697575733,8642,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B1,135,54152,TXPB_77FwLu12Tx6__D095,77,12.0,,TX6,-18.5353177586727,-18.617112083247303,8639,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B1,135,54153,TXPB_77FwLu12Tx7__D095,77,12.0,,TX7,-18.2825477586727,-18.362342126076335,8639,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B1,135,54154,TXPB_77FwLu12Tx8__D095,77,12.0,,TX8,-19.5469027586727,-19.65323177864057,8714,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B2,25,54147,TXPB_77FwLu12Tx1__D095,77,12.0,,TX1,-18.799070658672697,-18.828363183411174,7074,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B2,25,54148,TXPB_77FwLu12Tx2__D095,77,12.0,,TX2,-18.307490658672698,-18.345174585626268,7064,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B2,25,54149,TXPB_77FwLu12Tx3__D095,77,12.0,,TX3,-17.9333706586727,-17.960474282577756,7078,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B2,25,54150,TXPB_77FwLu12Tx4__D095,77,12.0,,TX4,-18.2883606586727,-18.323144693958515,7085,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B2,25,54151,TXPB_77FwLu12Tx5__D095,77,12.0,,TX5,-18.022050658672697,-18.044845385329005,7079,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B2,25,54152,TXPB_77FwLu12Tx6__D095,77,12.0,,TX6,-18.156810658672697,-18.1875889712611,7070,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B2,25,54153,TXPB_77FwLu12Tx7__D095,77,12.0,,TX7,-18.142030658672702,-18.1755227260757,7062,5.0
TXPA LUT12 @ 77GHz tests 54147-54154,TXPA,BE,B2,25,54154,TXPB_77FwLu12Tx8__D095,77,12.0,,TX8,-19.102770658672696,-19.14331383202109,7084,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B1,135,53179,TXPA_81FwLu12Tx1__D095,81,12.0,,TX1,-19.146676025665798,-19.232328994596937,8626,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B1,135,53180,TXPA_81FwLu12Tx2__D095,81,12.0,,TX2,-18.715886025665803,-18.803134076395473,8634,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B1,135,53181,TXPA_81FwLu12Tx3__D095,81,12.0,,TX3,-18.892836025665797,-18.955643489199023,8638,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B1,135,53182,TXPA_81FwLu12Tx4__D095,81,12.0,,TX4,-18.698696025665804,-18.767514822379905,8643,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B1,135,53183,TXPA_81FwLu12Tx5__D095,81,12.0,,TX5,-18.4802060256658,-18.533608955005455,8647,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B1,135,53184,TXPA_81FwLu12Tx6__D095,81,12.0,,TX6,-18.4900960256658,-18.562257500715006,8637,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B1,135,53185,TXPA_81FwLu12Tx7__D095,81,12.0,,TX7,-18.5664960256658,-18.63021693086811,8650,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B1,135,53186,TXPA_81FwLu12Tx8__D095,81,12.0,,TX8,-19.0760360256658,-19.16646316637397,8642,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B2,25,53179,TXPA_81FwLu12Tx1__D095,81,12.0,,TX1,-19.2821282256658,-19.32118398203974,7060,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B2,25,53180,TXPA_81FwLu12Tx2__D095,81,12.0,,TX2,-19.1309482256658,-19.173050448518083,7054,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B2,25,53181,TXPA_81FwLu12Tx3__D095,81,12.0,,TX3,-18.938718225665802,-18.968479582364502,7076,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B2,25,53182,TXPA_81FwLu12Tx4__D095,81,12.0,,TX4,-18.9253182256658,-18.94879626840568,7066,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B2,25,53183,TXPA_81FwLu12Tx5__D095,81,12.0,,TX5,-18.622918225665803,-18.65115362038406,7081,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B2,25,53184,TXPA_81FwLu12Tx6__D095,81,12.0,,TX6,-18.8047282256658,-18.83628154016142,7078,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B2,25,53185,TXPA_81FwLu12Tx7__D095,81,12.0,,TX7,-18.762208225665802,-18.795472509965663,7070,5.0
TXPA LUT12 @ 81GHz tests 53179-53186,TXPA,BE,B2,25,53186,TXPA_81FwLu12Tx8__D095,81,12.0,,TX8,-19.273818225665803,-19.307375987050396,7049,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B1,135,55155,TXPC_76FwLu22Tx1__D095,76,22.0,,TX1,-6.89556472127436,-6.940572667191892,8561,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B1,135,55156,TXPC_76FwLu22Tx2__D095,76,22.0,,TX2,-7.50379772127436,-7.505518895481985,8708,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B1,135,55157,TXPC_76FwLu22Tx3__D095,76,22.0,,TX3,-7.28795772127436,-7.267155749281706,8712,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B1,135,55158,TXPC_76FwLu22Tx4__D095,76,22.0,,TX4,-7.19209672127436,-7.252681555910974,8696,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B1,135,55159,TXPC_76FwLu22Tx5__D095,76,22.0,,TX5,-7.395529721274359,-7.383428259797727,8709,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B1,135,55160,TXPC_76FwLu22Tx6__D095,76,22.0,,TX6,-7.131829721274361,-7.165911184977553,8706,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B1,135,55161,TXPC_76FwLu22Tx7__D095,76,22.0,,TX7,-7.37702872127436,-7.388610748841555,8706,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B1,135,55162,TXPC_76FwLu22Tx8__D095,76,22.0,,TX8,-6.888449721274361,-6.963302855731071,8605,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B2,25,55155,TXPC_76FwLu22Tx1__D095,76,22.0,,TX1,-7.22338739627436,-7.365883338094071,7133,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B2,25,55156,TXPC_76FwLu22Tx2__D095,76,22.0,,TX2,-7.89984739627436,-7.903070015548768,7139,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B2,25,55157,TXPC_76FwLu22Tx3__D095,76,22.0,,TX3,-7.401434396274359,-7.488058271326889,7139,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B2,25,55158,TXPC_76FwLu22Tx4__D095,76,22.0,,TX4,-7.54832939627436,-7.592545735142921,7106,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B2,25,55159,TXPC_76FwLu22Tx5__D095,76,22.0,,TX5,-7.66269039627436,-7.674412462670213,7139,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B2,25,55160,TXPC_76FwLu22Tx6__D095,76,22.0,,TX6,-7.53093339627436,-7.578107436579833,7071,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B2,25,55161,TXPC_76FwLu22Tx7__D095,76,22.0,,TX7,-7.727283396274359,-7.7210538172016605,7139,5.0
TXPA LUT22 @ 76GHz tests 55155-55162,TXPA,BE,B2,25,55162,TXPC_76FwLu22Tx8__D095,76,22.0,,TX8,-7.13433539627436,-7.2257078582569,7102,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,BE,B1,135,54155,TXPB_77FwLu22Tx1__D095,77,22.0,,TX1,-7.95655218867274,-7.907500443063806,8597,5.0
TXPA LUT22 @ 77GHz tests 54155-54162,TXPA,BE,B1,135,54156,TXPB_77FwLu22Tx2__D095,77,22.0,,TX2,-7.399778188672739,-7.42158023012829,8684,5.0
